 GHD-RCS : dates in number of days after August 31. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Alsace,Auvergne,Auxerre-Avalon,Beaujolais and Maconnais,Bordeaux,Burgundy,Champagne 1,Champagne 2,Gaillac- South-West,Germany,High Loire Valley,Ile de France,Jura,Languedoc,Low Loire Valley,Luxembourg,Maritime alps,Northern Italy,Northern  Lorraine,Northern Rhone valley,Savoie,Spain,Southern Lorraine,Southern Rhone valley,Switzerland (Leman Lake),Various South-East,Vendée - Poitou Charente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,39.5,51.6,40.0,,26.9,35.8,38.8,28.8,,,38.5,39.3,52.8,,50.6,75.0,,52.0,50.0,38.0,51.0,,51.0,38.1,52.0,39.0,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,41.9,46.2,36.5,,24.3,25.3,37.2,23.0,,,32.0,27.2,42.7,,40.6,55.0,,48.0,43.0,27.0,43.0,,36.0,34.5,40.3,35.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,42.5,57.1,40.5,,39.2,35.5,35.5,29.2,,,45.5,35.0,54.6,,61.6,59.0,,,42.6,38.0,50.0,,48.8,39.4,51.5,38.0,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,48.0,48.0,39.5,,35.0,28.1,30.4,29.8,,,35.0,37.6,45.8,,54.6,64.0,,,38.9,25.0,35.0,,36.9,25.5,41.0,45.0,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,45.0,51.3,38.0,,36.8,35.3,33.0,27.0,,,41.5,35.5,48.9,,50.1,52.0,,58.0,43.9,31.0,40.0,,38.0,29.1,47.7,36.0,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,47.0,48.6,36.5,,29.9,32.6,36.3,26.8,,,33.0,32.0,49.8,,44.1,64.0,,33.0,47.9,30.0,42.0,,46.0,35.0,47.3,40.0,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,24.0,37.4,22.0,,19.0,20.9,22.1,15.3,,,24.0,19.7,36.6,,34.6,39.0,,27.0,33.2,23.0,38.0,,21.0,32.1,39.2,41.0,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,39.1,28.3,22.0,,20.0,20.3,21.1,16.3,,,30.5,19.2,36.7,,32.6,44.0,,25.0,31.3,20.0,31.0,,27.0,24.4,36.0,38.0,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,28.6,31.8,23.0,,22.0,21.0,18.9,20.3,,,22.5,19.0,33.9,,31.1,36.0,,,30.2,26.0,34.0,,24.0,23.9,35.7,42.0,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,41.7,50.2,45.0,,28.0,36.8,37.8,34.8,,,47.0,42.7,57.2,,57.6,,,,47.4,34.0,46.0,,50.0,34.4,52.3,35.0,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,37.0,35.8,29.0,,21.8,26.1,24.6,21.3,,,26.5,23.7,38.9,,38.6,51.0,,,35.7,25.0,40.0,,30.0,28.7,35.4,31.0,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,20.0,33.6,25.0,,19.0,21.9,25.9,18.3,,,30.0,24.7,36.3,,39.1,51.0,,16.0,33.0,25.0,29.0,,26.0,22.5,33.4,37.0,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,36.0,38.1,32.0,,23.1,20.9,28.3,25.5,,,31.0,24.7,44.4,,38.1,56.0,,25.0,43.2,21.0,35.0,,21.0,22.5,35.5,32.0,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,42.0,38.4,29.0,,17.2,25.5,31.8,22.2,,,25.0,26.0,45.1,,35.1,55.0,,40.0,42.7,22.0,36.0,,38.0,20.1,40.9,32.0,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,18.0,17.5,11.0,,6.2,10.3,6.8,1.1,,,15.0,9.3,25.9,,20.1,39.0,,26.0,13.0,10.0,21.0,,13.0,21.6,25.9,32.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,38.1,40.7,32.0,,20.8,27.0,32.0,27.3,,,34.5,29.5,47.3,,44.1,56.0,,45.0,40.8,20.0,33.0,,37.5,29.1,46.0,35.0,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,37.0,39.2,31.5,,18.3,27.8,25.8,26.8,,,35.0,32.5,49.3,,49.6,58.0,,37.0,36.7,20.0,38.0,,32.5,20.1,41.3,35.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,17.9,34.3,12.0,,6.4,14.0,9.5,11.1,,,18.0,9.1,31.2,,32.6,31.0,,35.0,14.2,15.0,22.0,,15.5,17.1,24.4,32.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,30.6,34.6,24.5,,14.9,21.8,24.0,23.8,,,26.0,27.0,39.8,,49.1,55.0,,34.0,36.9,25.0,30.0,,28.5,17.3,37.7,38.5,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,23.0,27.7,15.0,,10.2,21.0,11.9,11.5,,,12.0,15.7,33.8,,28.6,47.0,,33.0,32.9,17.0,22.0,,26.4,17.1,32.7,32.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,43.3,36.3,32.0,,22.2,35.3,33.0,28.0,,,33.0,30.8,49.5,,43.6,50.0,,48.0,43.2,27.0,52.0,,44.0,20.1,42.7,38.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,37.0,40.9,29.0,,25.8,29.5,31.9,24.3,,,28.0,27.7,45.2,,47.6,44.0,,46.0,43.7,32.0,39.0,,37.5,22.1,41.3,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,36.0,38.6,33.0,,22.8,29.8,31.8,28.7,,,26.0,30.7,46.0,,46.1,57.0,,36.0,43.0,24.0,41.0,,33.5,22.1,39.7,36.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,28.0,38.2,17.5,,15.0,19.5,25.0,16.7,,,21.5,21.0,41.4,,34.1,45.0,,42.0,33.8,23.0,33.0,,31.0,20.1,35.3,35.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,31.0,42.3,25.0,,23.2,24.8,33.9,21.3,,,31.5,27.0,43.1,,45.6,53.0,,45.0,37.8,20.0,37.0,,25.0,18.1,33.0,30.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,41.0,42.6,34.5,,29.0,35.6,29.2,26.8,,,31.5,30.9,49.1,,37.1,54.0,,50.0,45.7,34.0,47.0,,45.0,21.1,45.3,36.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,42.0,38.0,31.5,,26.0,35.6,31.0,27.4,,,32.5,32.2,47.1,,43.1,58.0,,48.0,34.6,25.0,43.0,,41.0,19.1,44.0,32.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,34.0,38.5,34.0,,24.0,35.0,32.2,24.3,,,36.5,30.7,51.1,,52.6,57.0,,45.0,42.4,25.0,56.0,,42.0,19.1,46.7,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,46.0,48.2,48.5,,44.2,47.5,41.9,37.8,,,50.5,53.0,53.5,,70.6,49.0,,50.0,46.7,,58.0,,53.8,22.1,51.7,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,41.0,,,,22.6,29.9,,22.5,,,,27.0,40.0,,63.0,53.0,,41.0,34.0,,,,,30.1,40.5,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,25.8,,,,21.1,27.3,,22.6,,,,26.0,,,34.0,47.0,,40.0,36.0,,,,,19.4,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,36.0,,,,25.1,34.9,,33.8,,,,39.0,,,48.0,56.0,,36.0,46.0,,,,,33.4,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,35.0,,,,29.6,36.8,,25.9,,,,38.0,,,44.0,52.0,,52.0,40.0,,,,,35.6,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,31.0,,,,25.1,30.3,,22.8,,,,29.0,,,40.0,52.0,,38.0,33.0,,,,,30.1,32.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,30.3,,,,26.1,25.8,,23.0,,,,28.0,,,42.0,55.0,,,,,,,,38.9,35.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,29.0,,,,24.6,28.9,,22.9,,,,30.0,,,50.0,53.0,,,,,,,,29.3,39.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,27.0,,,,24.6,28.9,,26.9,,,,33.0,,,47.0,54.0,,,,,,,,26.2,34.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,,,,,32.1,33.2,,30.4,,,,41.0,49.9,,50.0,55.0,,,,,,,,35.7,40.5,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,23.0,,,,35.6,25.1,,12.4,,,,23.0,44.6,,44.0,45.0,,,,,,,,27.6,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,37.0,,,,31.1,29.9,,29.9,,,,36.0,54.9,,50.0,53.0,,,,,,,,47.6,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,43.0,,,,34.6,38.7,,39.0,,,,45.0,58.0,,51.0,63.0,,,,,,,,36.4,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,,,,13.0,17.6,23.0,,17.0,,,,24.0,33.9,,33.0,40.0,,,,,,,,32.7,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,14.5,,,-6.0,-12.4,-1.0,,-2.2,,,,7.0,23.6,,11.0,33.0,,,,,,28.0,,29.6,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,,,,15.0,28.1,30.3,,25.4,,,,31.0,44.9,,49.0,58.0,,,,,,39.0,,35.6,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,,,,15.0,21.1,24.3,,17.9,,,,23.0,32.6,,41.0,52.0,,,,,,38.0,,32.8,27.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,,,,24.0,16.1,27.8,,23.8,,,,21.0,35.1,,28.0,50.0,,,,,,42.0,,33.8,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,,,,19.0,15.6,21.3,,16.0,,,,27.0,29.6,,39.0,50.0,,,,,,27.0,,32.6,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,,,,26.0,20.1,31.3,,38.4,,,,40.0,32.6,,47.0,56.0,,,,,,42.0,,30.7,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,36.0,,,19.0,21.1,26.8,,23.9,,,,21.0,39.0,,36.0,55.0,,,,,,25.0,,31.0,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,35.0,,,18.0,18.1,28.8,,18.0,,,,23.0,,,33.0,38.0,,,,,,32.0,,36.6,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,24.0,,,10.0,10.6,16.5,,19.5,,,,17.1,36.4,,31.0,40.0,,,,,,34.0,,36.4,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,45.0,,,27.0,20.6,32.4,,31.0,,,,40.1,,,42.0,56.0,,,,,,,,43.0,36.5,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,43.0,,,30.0,22.1,34.8,,33.0,,,,31.0,50.6,,45.0,48.0,,,,,,40.0,,46.0,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,23.0,,,9.0,15.1,18.8,,17.0,,,,16.1,,,33.0,32.0,,,,,,26.0,,24.6,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,24.0,,,15.0,13.6,24.8,,23.0,,,,31.6,30.6,,32.0,32.0,,,,,,48.0,,26.6,27.5,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,32.0,,,8.0,11.6,22.5,,18.0,,,,24.0,31.6,,28.0,40.0,,,,,,40.0,,30.6,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,34.0,,,24.0,22.1,34.5,,30.0,,,,32.0,,,49.0,31.0,,,,,,34.0,,38.3,39.5,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,21.0,,,13.0,14.1,23.0,,16.0,,,,22.0,,,35.0,45.0,,,,,,49.0,,30.9,29.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,24.0,,,27.0,22.1,33.5,,26.0,,,,29.0,59.0,,41.0,30.0,,,,,,48.0,,31.3,40.5,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,41.0,,,,36.4,,,,,,,52.0,,21.9,49.0,33.0,,,,,,55.0,,28.3,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,25.0,,,9.0,14.4,12.4,,10.0,,,,14.0,34.9,16.9,29.0,31.0,,,,,,41.0,,13.3,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,31.0,,,17.0,19.4,29.0,,28.0,,,,24.0,44.0,10.9,38.0,37.0,,,,,,44.0,,29.9,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,13.0,,,,22.9,33.0,,36.0,,,,34.0,,20.9,47.0,30.0,,,,,,45.0,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,,,,26.0,19.1,35.5,,28.0,,,,24.0,45.0,,42.0,54.0,,,,,,45.0,,,36.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,,,,13.0,19.1,16.3,,10.0,,,,18.0,40.0,,34.0,31.0,,,,,,42.0,,23.3,26.5,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,,,,29.0,24.1,36.3,,25.0,,,,34.0,47.0,,43.0,48.0,,,,,,46.0,,38.3,37.5,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,,,,13.0,16.1,,,10.0,,,,17.0,26.0,,34.0,24.0,,,,,,,,23.4,19.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,,,,24.0,22.1,25.5,,24.0,,,,20.0,42.0,21.9,38.0,18.0,,,,,,,,29.3,31.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,36.0,,,22.0,19.1,28.9,,28.0,,,,22.0,46.0,13.9,34.0,15.0,,,,,,,,20.9,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,24.0,,,,18.9,27.0,,22.0,,,,27.0,40.0,6.9,58.0,39.0,,,,,,,,18.6,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,,,,,13.1,20.8,,19.0,,,,12.0,27.0,10.9,38.0,28.0,,,,,,37.0,,12.8,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,,,,,10.9,26.1,,23.0,,,,27.0,41.0,11.9,44.0,44.0,,,,,,41.0,,12.4,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,,,,,26.1,28.8,,38.0,,,,32.0,41.0,21.9,40.0,53.0,,,,,,,,29.5,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,,,,,15.9,23.3,,24.3,,,,26.0,36.0,9.9,41.0,44.0,,,,,,31.0,,18.8,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,,,,,28.9,22.5,,29.3,,,,31.0,43.0,25.0,45.0,42.0,,,,,,59.0,,21.3,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,36.0,,,,23.4,24.5,,35.3,,,,30.0,44.0,26.5,46.0,50.0,,,,,,58.0,,21.3,38.6,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,,,,,19.4,21.5,,22.8,,,,29.0,39.0,6.5,45.0,48.0,,,,,,40.0,,19.6,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,,,,,17.4,25.3,,27.8,,,,27.0,33.0,22.9,35.0,43.0,,,,,,38.0,,24.3,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,,,,18.0,22.1,24.5,,25.3,,,,26.0,37.0,11.0,39.0,39.0,,,,,,33.0,,27.3,26.6,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,,,,22.0,26.4,26.5,,25.3,,,,36.0,40.0,15.5,48.0,24.0,,,,,,42.0,,24.3,33.6,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,,,,14.0,20.1,26.3,,27.0,,,,33.0,38.0,19.5,44.0,36.0,,,,,,42.0,,,32.6,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,41.0,,,29.0,39.9,34.8,,34.0,,,,42.0,50.0,33.5,45.0,29.0,,,,,,42.0,,36.5,40.3,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,35.0,,,15.0,20.1,26.3,,22.8,,,,21.0,,16.0,37.0,32.0,,,,,,42.0,,,36.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,11.0,,,4.0,16.1,16.3,,15.0,,,,10.0,31.0,15.9,36.0,19.0,,,,,,42.0,,,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,27.0,,,16.0,24.1,31.3,,29.0,,,,23.0,37.0,21.9,38.0,25.0,,,,,,42.0,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,24.0,,,19.0,31.1,29.8,,31.0,,,,35.0,37.0,26.9,41.0,28.0,,,,,,42.0,,,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,15.0,,,8.0,19.1,17.8,,21.0,,,,19.0,25.0,11.9,42.0,15.0,,,,,,42.0,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
